# XDI/1.0 Demeter/0.9.25
# Element.edge:                  L3
# Element.symbol:                Au
# Column.1:                      energy eV
# Column.2:                      data
# Column.3:                      fit
# Column.4:                      residual
# Column.5:                      Au_foil
# Column.6:                      Au3_Cl_aq
# Column.7:                      Au_sulphide
# Athena.e0:                     11919.083
# Athena.eshift:                 -0.24
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            1
# Athena.edge_step:              0.2304079
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -150 -30
# Athena.pre_edge_line:          5.660390 - 0.000506667 * E
# Athena.normalization_range:    50 950.124674070001
# Athena.post_edge_polynomial:   13.885961 - 0.00183966 * E + 5.55588387e-008 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 970.120
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 15.957
# Athena.kweight:                1
# Athena.window:                 kaiser-bessel
# Athena.phase_correction:       no
# Athena.k_range:                2 10.35
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.2
# Athena.window:                 kaiser-bessel
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
# LCF fit of 7.03 as flattened mu(E) from 11899.083 to 11979.083
# Fit included 118 data points and 2 variables, and approximately 15.284 measurements
# Weights sum to 1: yes
# Weights forced between 0 and 1: yes
# Overall e0 shift used: no
# Noise added to data: 0
# R-factor = 0.0259407
# Chi-square = 0.00381
# Reduced chi-square = 0.0000325
# .    standard             weight           e0
# ========================================================
# .   Au foil               0.325 (0.017)    0.000 (0.000)
# .   Au3 Cl aq             0.486 (0.004)    0.000 (0.000)
# .   Au sulphide           0.189 (0.018)    0.000 (0.000)
# .         sum ........... 1.000
#------------------------
#  energy data fit residual Au3_Cl_aq Au_sulphide Au_foil
  11908.832       0.58419717E-01   0.58228979E-01  -0.19073848E-03   0.34773178E-01   0.81522301E-02   0.15303571E-01
  11909.264       0.61394653E-01   0.61776968E-01   0.38231504E-03   0.36958828E-01   0.86697049E-02   0.16148436E-01
  11909.820       0.66317932E-01   0.66824838E-01   0.50690562E-03   0.40055875E-01   0.94113371E-02   0.17357626E-01
  11910.345       0.71431777E-01   0.72198189E-01   0.76641162E-03   0.43365675E-01   0.10190698E-01   0.18641816E-01
  11910.870       0.77471686E-01   0.78638488E-01   0.11668018E-02   0.47410243E-01   0.11052567E-01   0.20175678E-01
  11911.395       0.87121529E-01   0.86250709E-01  -0.87081995E-03   0.52127007E-01   0.12133000E-01   0.21990702E-01
  11912.012       0.96453433E-01   0.97242425E-01   0.78899253E-03   0.59519546E-01   0.13339574E-01   0.24383305E-01
  11912.568       0.10513288       0.10791763       0.27847544E-02   0.66535848E-01   0.14597400E-01   0.26784387E-01
  11913.124       0.11692796       0.11841719       0.14892328E-02   0.73031819E-01   0.15944251E-01   0.29441121E-01
  11913.680       0.12948951       0.13053104       0.10415298E-02   0.80958130E-01   0.17303729E-01   0.32269180E-01
  11914.144       0.14132170       0.14262968       0.13079782E-02   0.88950292E-01   0.18712471E-01   0.34966912E-01
  11914.545       0.15420650       0.15520737       0.10008665E-02   0.97259311E-01   0.20312563E-01   0.37635496E-01
  11914.947       0.16973946       0.17182568       0.20862255E-02   0.10888094       0.22099634E-01   0.40845111E-01
  11915.380       0.18994785       0.19526529       0.53174435E-02   0.12523435       0.24554335E-01   0.45476612E-01
  11915.843       0.21728176       0.22235839       0.50766272E-02   0.14304601       0.27602988E-01   0.51709388E-01
  11916.399       0.25697821       0.26060316       0.36249484E-02   0.16871375       0.31501570E-01   0.60387847E-01
  11916.987       0.30063285       0.30873630       0.81034517E-02   0.20142374       0.36548865E-01   0.70763699E-01
  11917.605       0.36204656       0.36543375       0.33871895E-02   0.23884030       0.42668134E-01   0.83925317E-01
  11918.192       0.43186647       0.43784208       0.59756047E-02   0.28939868       0.49830207E-01   0.98613190E-01
  11918.780       0.51437515       0.52193418       0.75590297E-02   0.34702128       0.58886566E-01   0.11602634
  11919.244       0.59761581       0.60532037       0.77045585E-02   0.40568782       0.67952038E-01   0.13168051
  11919.707       0.68475151       0.69175694       0.70054293E-02   0.46257630       0.78978215E-01   0.15020243
  11920.078       0.75306994       0.76058109       0.75111482E-02   0.50591166       0.88732632E-01   0.16593680
  11920.450       0.81485787       0.81644389       0.15860248E-02   0.53708095       0.98827188E-01   0.18053575
  11920.821       0.85974320       0.85816024      -0.15829611E-02   0.55595634       0.10809548       0.19410842
  11921.285       0.89331763       0.88842594      -0.48916897E-02   0.56178458       0.11862285       0.20801851
  11921.811       0.90643930       0.89744559      -0.89937104E-02   0.54718002       0.12968573       0.22057983
  11922.429       0.89517095       0.88192891      -0.13242045E-01   0.51063995       0.13969335       0.23159561
  11923.048       0.86393819       0.84925540      -0.14682785E-01   0.46273549       0.14685410       0.23966581
  11923.636       0.82753637       0.81903401      -0.85023698E-02   0.42363328       0.15057005       0.24483067
  11924.224       0.79950574       0.79298483      -0.65209109E-02   0.39342786       0.15185189       0.24770507
  11924.781       0.77955573       0.77617475      -0.33809771E-02   0.37575466       0.15157070       0.24884939
  11925.307       0.76730128       0.76403897      -0.32623175E-02   0.36392526       0.15102841       0.24908529
  11925.926       0.75667265       0.75264528      -0.40273694E-02   0.35360477       0.15003804       0.24900247
  11926.391       0.74905853       0.74535936      -0.36991775E-02   0.34674056       0.14966016       0.24895863
  11926.855       0.74410898       0.73873128      -0.53776974E-02   0.34016693       0.14943978       0.24912457
  11927.196       0.74286994       0.73592942      -0.69405194E-02   0.33660421       0.14986077       0.24946444
  11927.567       0.73834184       0.73487967      -0.34621702E-02   0.33398633       0.15075783       0.25013551
  11927.939       0.73948974       0.73684749      -0.26422522E-02   0.33375428       0.15184904       0.25124418
  11928.434       0.74478448       0.74404355      -0.74092990E-03   0.33667258       0.15398013       0.25339083
  11928.961       0.75446053       0.75556615       0.11056228E-02   0.34326837       0.15609726       0.25620053
  11929.549       0.76853254       0.77099296       0.24604211E-02   0.35267828       0.15878224       0.25953244
  11930.107       0.78230031       0.78878334       0.64830266E-02   0.36502162       0.16099531       0.26276640
  11930.758       0.80029700       0.80948540       0.91884021E-02   0.37949528       0.16315277       0.26683735
  11931.222       0.81534925       0.82470976       0.93605091E-02   0.39039331       0.16456693       0.26974952
  11931.749       0.82864607       0.84007380       0.11427734E-01   0.40155387       0.16575824       0.27276170
  11932.090       0.83741371       0.84930898       0.11895275E-01   0.40849813       0.16618389       0.27462696
  11932.524       0.84715142       0.85935860       0.12207182E-01   0.41572318       0.16659961       0.27703581
  11932.865       0.85439995       0.86530509       0.10905139E-01   0.42012715       0.16667222       0.27850572
  11933.237       0.85924839       0.87014763       0.10899242E-01   0.42381358       0.16668330       0.27965075
  11933.640       0.86572400       0.87415611       0.84321116E-02   0.42640758       0.16661259       0.28113594
  11934.136       0.86819248       0.87649543       0.83029467E-02   0.42794741       0.16638099       0.28216703
  11934.694       0.87073997       0.87773174       0.69917797E-02   0.42823752       0.16637914       0.28311508
  11935.283       0.87086042       0.87744604       0.65856214E-02   0.42710205       0.16640429       0.28393970
  11935.748       0.87020776       0.87661719       0.64094269E-02   0.42536613       0.16683771       0.28441335
  11936.306       0.86845339       0.87538148       0.69280893E-02   0.42305250       0.16722171       0.28510727
  11936.833       0.86759491       0.87477897       0.71840528E-02   0.42088700       0.16790303       0.28598893
  11937.422       0.86694202       0.87464853       0.77065158E-02   0.41884089       0.16865252       0.28715513
  11938.012       0.86658740       0.87529452       0.87071170E-02   0.41728880       0.16951778       0.28848794
  11938.601       0.86851047       0.87648756       0.79770945E-02   0.41625104       0.17033121       0.28990531
  11939.067       0.87137975       0.87820308       0.68233359E-02   0.41608686       0.17117693       0.29093929
  11939.439       0.86975128       0.87979151       0.10040233E-01   0.41632295       0.17177146       0.29169710
  11939.811       0.87226546       0.88167244       0.94069817E-02   0.41654894       0.17249712       0.29262639
  11940.215       0.87444404       0.88416087       0.97168351E-02   0.41733627       0.17322326       0.29360135
  11940.742       0.87851361       0.88822822       0.97146062E-02   0.41883447       0.17420187       0.29519188
  11941.363       0.88395348       0.89354434       0.95908531E-02   0.42070574       0.17516732       0.29767127
  11941.922       0.88975182       0.89913249       0.93806695E-02   0.42261473       0.17581403       0.30070373
  11942.542       0.89727766       0.90685095       0.95732850E-02   0.42510059       0.17657384       0.30517652
  11943.070       0.90779909       0.91433276       0.65336660E-02   0.42719902       0.17717191       0.30996182
  11943.598       0.91815604       0.92277293       0.46168924E-02   0.42945053       0.17790583       0.31541657
  11944.064       0.92662204       0.93085096       0.42289223E-02   0.43167587       0.17852569       0.32064940
  11944.530       0.93654803       0.93947704       0.29290066E-02   0.43388481       0.17926876       0.32632347
  11944.871       0.94370751       0.94545093       0.17434179E-02   0.43558848       0.17954838       0.33031406
  11945.244       0.95149289       0.95199628       0.50339154E-03   0.43761010       0.18015688       0.33422930
  11945.648       0.95658335       0.95756716       0.98380873E-03   0.43941323       0.18063999       0.33751394
  11946.083       0.96446796       0.96277863      -0.16893229E-02   0.44143182       0.18132566       0.34002115
  11946.704       0.97052894       0.96807854      -0.24503976E-02   0.44460046       0.18188204       0.34159604
  11947.387       0.97474487       0.97198393      -0.27609412E-02   0.44801899       0.18282337       0.34114156
  11947.947       0.97484386       0.97368198      -0.11618819E-02   0.45113299       0.18342504       0.33912395
  11948.506       0.97317419       0.97423202       0.10578270E-02   0.45415971       0.18402715       0.33604516
  11949.065       0.97373128       0.97380918       0.77901151E-04   0.45701481       0.18451513       0.33227924
  11949.656       0.97115885       0.97301461       0.18557557E-02   0.46016760       0.18478644       0.32806057
  11951.117       0.96911525       0.97275440       0.36391479E-02   0.46750321       0.18596756       0.31928363
  11952.298       0.96815645       0.97439594       0.62394855E-02   0.47276850       0.18652280       0.31510464
  11953.822       0.97364410       0.97918081       0.55367087E-02   0.47882619       0.18724169       0.31311292
  11955.751       0.97974298       0.98354899       0.38060117E-02   0.48415074       0.18820331       0.31119494
  11957.151       0.98119254       0.98555129       0.43587464E-02   0.48716153       0.18931672       0.30907304
  11958.459       0.98509661       0.98788665       0.27900360E-02   0.48945290       0.19024774       0.30818601
  11960.358       0.99364920       0.99517554       0.15263368E-02   0.49309688       0.19143859       0.31064007
  11962.320        1.0069436        1.0074538       0.51013922E-03   0.49723499       0.19277496       0.31744381
  11964.095        1.0216199        1.0190259      -0.25939947E-02   0.50120107       0.19365882       0.32416606
  11965.840        1.0384422        1.0331099      -0.53323643E-02   0.50619973       0.19481579       0.33209434
  11967.960        1.0521445        1.0462799      -0.58646508E-02   0.51167023       0.19577436       0.33883530
  11969.738        1.0615576        1.0534052      -0.81524349E-02   0.51600428       0.19622417       0.34117672
  11971.453        1.0608639        1.0547852      -0.60786589E-02   0.51870615       0.19643224       0.33964682
  11973.762        1.0526404        1.0501693      -0.24711080E-02   0.51928062       0.19610485       0.33478384
  11976.135        1.0439770        1.0421989      -0.17780573E-02   0.51645209       0.19524345       0.33050337
  11977.758        1.0336749        1.0341367       0.46179531E-03   0.51209717       0.19427052       0.32776902
  11980.007        1.0214915        1.0222990       0.80749537E-03   0.50464824       0.19274153       0.32490923
  11982.007        1.0099426        1.0115848       0.16422383E-02   0.49694976       0.19131912       0.32331593
  11983.820       0.99944015        1.0015566       0.21164122E-02   0.48994430       0.18987289       0.32173937
  11986.259       0.98643525       0.98820022       0.17649683E-02   0.48144029       0.18801084       0.31874909
  11988.699       0.97699818       0.97691158      -0.86602774E-04   0.47470757       0.18683515       0.31536886
  11990.733       0.96653309       0.96818961       0.16565151E-02   0.46947338       0.18562359       0.31309263
  11993.519       0.96479058       0.96282888      -0.19617034E-02   0.46534705       0.18482641       0.31265542
  11995.273       0.96295513       0.96253974      -0.41538701E-03   0.46429498       0.18478397       0.31346079
  11998.093       0.96729519       0.96487608      -0.24191134E-02   0.46432107       0.18469471       0.31586030
  12000.632       0.97351780       0.96985794      -0.36598595E-02   0.46585817       0.18495082       0.31904895
  12002.827       0.97979159       0.97590136      -0.38902278E-02   0.46744494       0.18523573       0.32322069
  12005.618       0.98781329       0.98269821      -0.51150830E-02   0.46967480       0.18581079       0.32721261
  12007.627       0.99173076       0.98665465      -0.50761130E-02   0.47159080       0.18624091       0.32882294
  12010.390       0.99177439       0.98969098      -0.20834134E-02   0.47397150       0.18675402       0.32896546
  12013.217       0.99494875       0.99138403      -0.35647244E-02   0.47636015       0.18742955       0.32759433
  12015.605       0.99340027       0.99282962      -0.57064584E-03   0.47906807       0.18781298       0.32594857
  12018.686       0.99631127       0.99576177      -0.54950192E-03   0.48272700       0.18866216       0.32437261
  12020.825       0.99867637       0.99928495       0.60857374E-03   0.48624064       0.18932548       0.32371882
  12024.097        1.0049777        1.0052337       0.25604869E-03   0.49167982       0.19010494       0.32344898
  12026.899        1.0101559        1.0117251       0.15691663E-02   0.49711488       0.19081701       0.32379317
  12029.640        1.0153018        1.0176051       0.23033232E-02   0.50201641       0.19152970       0.32405899
  12032.318        1.0178558        1.0216076       0.37517615E-02   0.50611901       0.19172963       0.32375893
  12035.218        1.0192358        1.0224755       0.32396895E-02   0.50807943       0.19161891       0.32277712
  12038.404        1.0155247        1.0193023       0.37776286E-02   0.50671593       0.19143192       0.32115448
  12041.150        1.0096664        1.0123512       0.26847767E-02   0.50235684       0.19060867       0.31938564
  12044.371        1.0019149        1.0036559       0.17409626E-02   0.49602436       0.18982730       0.31780423
  12047.277       0.99191479       0.99479213       0.28773390E-02   0.48910287       0.18875535       0.31693392
  12050.659       0.98429567       0.98774178       0.34461137E-02   0.48283722       0.18798075       0.31692381
  12053.537       0.98191662       0.98406126       0.21446423E-02   0.47873515       0.18732415       0.31800196
  12056.796       0.98279893       0.98264561      -0.15331137E-03   0.47593115       0.18701849       0.31969597
  12059.582       0.98175895       0.98202665       0.26769893E-03   0.47427362       0.18671120       0.32104182
  12063.034       0.98204241       0.98278796       0.74555641E-03   0.47355314       0.18667238       0.32256244
  12066.171       0.98268988       0.98388194       0.11920570E-02   0.47340092       0.18684893       0.32363209
  12069.786       0.98399624       0.98473253       0.73629141E-03   0.47344981       0.18669953       0.32458318
  12072.959       0.98353581       0.98611614       0.25803291E-02   0.47412761       0.18676695       0.32522158
  12076.609       0.98578821       0.98762067       0.18324649E-02   0.47484534       0.18708369       0.32569164
  12079.945       0.98735992       0.98886974       0.15098210E-02   0.47597723       0.18729637       0.32559614
  12082.996       0.98928462       0.99034890       0.10642789E-02   0.47712250       0.18762278       0.32560363
  12086.684       0.99268753       0.99322133       0.53379971E-03   0.47923832       0.18789090       0.32609211
  12090.025       0.99687302       0.99646548      -0.40753928E-03   0.48144302       0.18833299       0.32668947
  12094.100        1.0002506        1.0011986       0.94803448E-03   0.48486858       0.18907274       0.32725729
  12097.222        1.0042258        1.0041225      -0.10328642E-03   0.48811941       0.18939776       0.32660533
  12101.143        1.0097065        1.0081127      -0.15937814E-02   0.49193073       0.19118803       0.32499398
  12104.619        1.0061304        1.0087729       0.26425314E-02   0.49489829       0.19086241       0.32301222
  12108.098        1.0047251        1.0100043       0.52792528E-02   0.49748567       0.19094436       0.32157428
  12112.122        1.0061040        1.0104836       0.43796370E-02   0.49856802       0.19108589       0.32082970
  12115.669        1.0161725        1.0102472      -0.59252657E-02   0.49815005       0.19150873       0.32058846
  12119.825        1.0018445        1.0082213       0.63767995E-02   0.49680581       0.19081646       0.32059906
  12123.569        1.0035934        1.0058160       0.22226046E-02   0.49444962       0.19041224       0.32095415
  12127.347        1.0012972        1.0041000       0.28028159E-02   0.49238501       0.19011440       0.32160058
  12131.447       0.99989198        1.0023728       0.24808051E-02   0.48974332       0.18976248       0.32286699
  12134.845        1.0011815        1.0013795       0.19797401E-03   0.48774830       0.18938578       0.32424543
  12139.144       0.99921491        1.0013149       0.21000302E-02   0.48565553       0.18946513       0.32619428
  12143.477        1.0014478        1.0011635      -0.28432597E-03   0.48392828       0.18911972       0.32811552
  12147.043        1.0013819        1.0010233      -0.35853470E-03   0.48275753       0.18885577       0.32941003
  12151.800        1.0004657        1.0006883       0.22257068E-03   0.48173130       0.18891436       0.33004260
  12155.789       0.99945392       0.99906171      -0.39220961E-03   0.48083580       0.18870532       0.32952060
  12159.491       0.99753081       0.99801118       0.48037032E-03   0.48067176       0.18881797       0.32852145
  12164.032       0.99537322       0.99599099       0.61777404E-03   0.48044610       0.18887681       0.32666808
  12168.416       0.99504638       0.99354927      -0.14971123E-02   0.48038475       0.18869568       0.32446883
  12172.255       0.99111528       0.99273545       0.16201634E-02   0.48093643       0.18872674       0.32307228
  12177.161       0.99260383       0.99355194       0.94811563E-03   0.48228311       0.18902884       0.32224000
  12181.458       0.99545017       0.99533996      -0.11021042E-03   0.48368609       0.18921559       0.32243829
  12185.240       0.99606786       0.99772427       0.16564153E-02   0.48529306       0.18945402       0.32297719
  12190.060       0.99827489        1.0009116       0.26367076E-02   0.48748873       0.18989352       0.32352934
  12194.625        1.0004491        1.0031490       0.26999042E-02   0.48945510       0.19015946       0.32353443
  12198.837        1.0019791        1.0042979       0.23187834E-02   0.49077933       0.19033282       0.32318572
  12203.603        1.0055131        1.0057125       0.19934219E-03   0.49170528       0.19031571       0.32369149
  12208.340        1.0069059        1.0074967       0.59081692E-03   0.49218665       0.19048250       0.32482756
  12212.561        1.0063911        1.0082250       0.18339783E-02   0.49194484       0.19029138       0.32598882
  12217.111        1.0081583        1.0092348       0.10764829E-02   0.49170899       0.19039673       0.32712909
  12227.099        1.0084709        1.0078503      -0.62053358E-03   0.48945894       0.18999804       0.32839337
  12231.660        1.0062344        1.0061906      -0.43715479E-04   0.48846205       0.18981680       0.32791179
  12236.158        1.0039508        1.0035992      -0.35159191E-03   0.48717055       0.18965148       0.32677720
  12241.280        1.0013306        1.0006216      -0.70900063E-03   0.48608442       0.18936734       0.32516986
  12246.341       0.99811470       0.99872721       0.61250949E-03   0.48544592       0.18933508       0.32394620
  12250.982       0.99540134       0.99690828       0.15069332E-02   0.48428080       0.18897311       0.32365436
  12255.855       0.99775537       0.99598427      -0.17711038E-02   0.48348076       0.18891941       0.32358410
  12261.026       0.99490313       0.99545097       0.54784050E-03   0.48273943       0.18887671       0.32383484
  12266.104       0.99659601       0.99509717      -0.14988490E-02   0.48233424       0.18886716       0.32389576
  12275.813       0.99542878       0.99490321      -0.52556452E-03   0.48182572       0.18903815       0.32403934
  12281.067       0.99520700       0.99526842       0.61423651E-04   0.48230076       0.18904136       0.32392630
  12286.556       0.99689908       0.99678524      -0.11383727E-03   0.48306161       0.18926033       0.32446329
  12291.524       0.99614716       0.99805806       0.19108971E-02   0.48385937       0.18902899       0.32516969
  12296.956       0.99880695        1.0002873       0.14803916E-02   0.48501597       0.18939889       0.32587248
  12301.800        1.0013125        1.0013160       0.34889800E-05   0.48570635       0.18935215       0.32625745
  12307.209        1.0033948        1.0029221      -0.47261721E-03   0.48685777       0.18953886       0.32652551
  12312.722        1.0039104        1.0041988       0.28840066E-03   0.48772533       0.18973023       0.32674327
  12318.174        1.0046256        1.0045668      -0.58789660E-04   0.48814810       0.18987905       0.32653967
  12323.829        1.0026002        1.0044989       0.18986647E-02   0.48871254       0.18971680       0.32606955
